species,plot,endo_01,id,origin_01,dist_a,dist_b,birth,endo_status_from_check,year_t,size_t,flw_count_t,spike_a_t,spike_b_t,spike_c_t,spike_d_t,year_t1,surv_t1,size_t1,flw_count_t1,spike_a_t1,spike_b_t1,spike_c_t1,spike_d_t1
FESU,130,1,130_99,1,2.879,1.473,2011,NA,2017,13,2,16,14,NA,NA,2018,1,14,0,NA,NA,NA,NA
FESU,130,1,130_A1,1,NA,NA,2016,NA,2015,NA,NA,NA,NA,NA,NA,2016,1,1,0,NA,NA,NA,NA
FESU,130,1,130_A1,1,NA,NA,2017,NA,2016,1,0,NA,NA,NA,NA,2017,0,NA,NA,NA,NA,NA,NA
FESU,130,1,130_A2,1,2.739,1.739,2016,NA,2015,NA,NA,NA,NA,NA,NA,2016,1,1,0,NA,NA,NA,NA
FESU,130,1,130_A2,1,2.739,1.739,2016,NA,2016,1,0,NA,NA,NA,NA,2017,1,1,0,NA,NA,NA,NA
FESU,130,1,130_A2,1,2.739,1.739,2016,NA,2017,1,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,130,1,130_A3,1,2.681,1.598,2016,NA,2015,NA,NA,NA,NA,NA,NA,2016,1,1,0,NA,NA,NA,NA
FESU,130,1,130_A3,1,2.681,1.598,2016,NA,2016,1,0,NA,NA,NA,NA,2017,1,1,0,NA,NA,NA,NA
FESU,130,1,130_A3,1,2.681,1.598,2016,NA,2017,1,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,130,1,130_A4,1,NA,NA,2016,NA,2015,NA,NA,NA,NA,NA,NA,2016,1,1,0,NA,NA,NA,NA
FESU,130,1,130_A4,1,NA,NA,2016,NA,2016,1,0,NA,NA,NA,NA,2017,0,NA,NA,NA,NA,NA,NA
FESU,130,1,130_A5,1,2.341,1.709,2016,NA,2015,NA,NA,NA,NA,NA,NA,2016,1,1,0,NA,NA,NA,NA
FESU,130,1,130_A5,1,2.341,1.709,2016,NA,2016,1,0,NA,NA,NA,NA,2017,1,5,2,7,9,NA,NA
FESU,130,1,130_A5,1,2.341,1.709,2016,NA,2017,5,2,7,9,NA,NA,2018,1,3,2,NA,NA,NA,NA
FESU,130,1,130_A6,1,1.423,1.523,2016,NA,2015,NA,NA,NA,NA,NA,NA,2016,1,1,0,NA,NA,NA,NA
FESU,130,1,130_A6,1,1.423,1.523,2016,NA,2016,1,0,NA,NA,NA,NA,2017,1,1,0,NA,NA,NA,NA
FESU,130,1,130_A6,1,1.423,1.523,2016,NA,2017,1,0,NA,NA,NA,NA,2018,1,3,0,NA,NA,NA,NA
FESU,130,1,130_A7,1,1.703,1.757,2016,NA,2015,NA,NA,NA,NA,NA,NA,2016,1,1,0,NA,NA,NA,NA
FESU,130,1,130_A7,1,1.703,1.757,2016,NA,2016,1,0,NA,NA,NA,NA,2017,1,4,0,NA,NA,NA,NA
FESU,130,1,130_A7,1,1.703,1.757,2016,NA,2017,4,0,NA,NA,NA,NA,2018,0,NA,NA,NA,NA,NA,NA
FESU,130,1,130_A8,1,1.688,1.935,2016,NA,2015,NA,NA,NA,NA,NA,NA,2016,1,1,0,NA,NA,NA,NA
FESU,130,1,130_A8,1,1.688,1.935,2016,NA,2016,1,0,NA,NA,NA,NA,2017,1,5,1,11,NA,NA,NA
FESU,130,1,130_A8,1,1.688,1.935,2016,NA,2017,5,1,11,NA,NA,NA,2018,1,5,1,5,23,NA,NA
FESU,122,1,122_252,1,1.782,2.241,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,122,1,122_253,1,1.829,2.172,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,122,1,122_254,1,1.668,2.055,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,122,1,122_255,1,2.646,1.603,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,122,1,122_256,1,2.623,1.523,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,122,1,122_257,1,2.421,1.55,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,122,1,122_258,1,2.488,1.492,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,122,1,122_259,1,2.457,1.453,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,122,1,122_260,1,2.507,1.372,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,122,1,122_261,1,2.538,1.383,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,122,1,122_262,1,2.63,1.521,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,122,1,122_263,1,2.211,1.423,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,122,1,122_264,1,2.444,0.938,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,122,1,122_265,1,2.376,1.408,2017,NA,2016,1,0,NA,NA,NA,NA,2017,1,1,0,NA,NA,NA,NA
FESU,122,1,122_265,1,2.376,1.408,2017,NA,2017,1,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,122,1,122_266,1,2.653,1.015,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,122,1,122_267,1,1.165,1.417,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,122,1,122_268,1,1.192,1.448,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_706,1,1.287,0.423,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_707,1,0.315,2.649,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_708,1,0.444,1.511,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_709,1,0.523,2.699,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_710,1,0.641,2.74,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_711,1,0.584,2.683,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_712,1,0.661,2.691,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_713,1,0.613,2.648,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_714,1,0.613,2.648,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_715,1,0.779,2.666,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_716,1,0.832,2.715,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_717,1,0.891,2.776,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_718,1,0.597,2.567,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_719,1,0.782,2.561,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_720,1,0.634,2.368,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_721,1,0.709,2.767,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_722,1,0.753,2.875,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_723,1,1.148,2.991,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_724,1,1.148,2.991,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_725,1,0.805,2.104,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_726,1,0.849,2.133,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_727,1,0.849,2.133,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_728,1,1.045,2.167,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_729,1,0.924,2.006,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_730,1,1.239,1.986,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_731,1,1.152,1.933,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_732,1,1.106,1.931,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_733,1,1.247,1.62,2017,NA,2016,1,0,NA,NA,NA,NA,2017,1,1,0,NA,NA,NA,NA
FESU,124,1,124_733,1,1.247,1.62,2017,NA,2017,1,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_734,1,1.326,1.575,2017,NA,2016,1,0,NA,NA,NA,NA,2017,1,1,0,NA,NA,NA,NA
FESU,124,1,124_734,1,1.326,1.575,2017,NA,2017,1,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_735,1,1.448,1.476,2017,NA,2016,1,0,NA,NA,NA,NA,2017,1,1,0,NA,NA,NA,NA
FESU,124,1,124_735,1,1.448,1.476,2017,NA,2017,1,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_736,1,1.49,1.42,2017,NA,2016,1,0,NA,NA,NA,NA,2017,1,1,0,NA,NA,NA,NA
FESU,124,1,124_736,1,1.49,1.42,2017,NA,2017,1,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_737,1,1.708,1.201,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_738,1,1.881,0.802,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_739,1,1.956,0.731,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_740,1,2.011,0.68,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_741,1,2.177,1.065,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_742,1,2.401,1.094,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_743,1,2.401,1.094,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_744,1,2.096,0.877,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_745,1,2.262,1.808,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_746,1,2.221,1.844,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_747,1,1.717,1.919,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_748,1,1.282,2.859,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_749,1,1.508,2.467,2017,NA,2016,1,0,NA,NA,NA,NA,2017,1,1,0,NA,NA,NA,NA
FESU,124,1,124_749,1,1.508,2.467,2017,NA,2017,1,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_750,1,1.508,2.467,2017,NA,2016,1,0,NA,NA,NA,NA,2017,1,1,0,NA,NA,NA,NA
FESU,124,1,124_750,1,1.508,2.467,2017,NA,2017,1,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_751,1,1.459,2.356,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_752,1,1.812,1.852,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_753,1,1.548,2.213,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_754,1,1.48,1.71,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_755,1,1.458,2.989,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_756,1,1.709,2.22,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_757,1,1.375,3.016,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_758,1,1.722,2.557,2017,NA,2016,1,0,NA,NA,NA,NA,2017,1,1,0,NA,NA,NA,NA
FESU,124,1,124_758,1,1.722,2.557,2017,NA,2017,1,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_759,1,1.826,2.925,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_760,1,2.376,1.036,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_761,1,2.376,1.036,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_762,1,1.735,2.121,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_763,1,1.735,2.121,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_764,1,1.735,2.121,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_765,1,1.735,2.121,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_766,1,1.735,2.121,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_767,1,1.559,2.67,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_768,1,1.559,2.67,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_769,1,1.559,2.67,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_770,1,1.559,2.67,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_771,1,1.559,2.67,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_772,1,1.559,2.67,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_773,1,1.559,2.67,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_774,1,1.559,2.67,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_775,1,0.179,2.419,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_776,1,0.089,2.547,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_777,1,2.362,0.321,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_778,1,0.88,0.347,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_779,1,0.88,0.347,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_780,1,2.023,0.695,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_781,1,2.232,0.43,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_782,1,1.043,2.051,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_783,1,1.034,2,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_784,1,2.161,1.209,2017,NA,2016,1,0,NA,NA,NA,NA,2017,1,1,0,NA,NA,NA,NA
FESU,124,1,124_784,1,2.161,1.209,2017,NA,2017,1,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_785,1,0.356,2.547,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_786,1,0.514,2.093,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_787,1,0.651,1.86,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_788,1,0.651,1.86,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_789,1,0.651,1.86,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_790,1,0.651,1.86,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_791,1,0.651,1.86,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_792,1,0.651,1.86,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_793,1,1.91,0.756,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_794,1,2.03,0.703,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_795,1,0.622,0.443,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_796,1,0.622,0.443,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_797,1,0.622,0.443,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_798,1,0.622,0.443,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_799,1,0.622,0.443,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_800,1,0.622,0.443,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_801,1,0.622,0.443,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_802,1,0.622,0.443,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_803,1,0.622,0.443,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_804,1,0.622,0.443,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_805,1,0.622,0.443,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_806,1,0.622,0.443,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_807,1,0.622,0.443,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_808,1,2.191,0.511,2017,NA,2016,1,0,NA,NA,NA,NA,2017,1,1,0,NA,NA,NA,NA
FESU,124,1,124_808,1,2.191,0.511,2017,NA,2017,1,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_809,1,2.191,0.511,2017,NA,2016,1,0,NA,NA,NA,NA,2017,1,1,0,NA,NA,NA,NA
FESU,124,1,124_809,1,2.191,0.511,2017,NA,2017,1,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_810,1,2.191,0.511,2017,NA,2016,1,0,NA,NA,NA,NA,2017,1,1,0,NA,NA,NA,NA
FESU,124,1,124_810,1,2.191,0.511,2017,NA,2017,1,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_811,1,2.449,0.191,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_812,1,2.449,0.191,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_813,1,2.449,0.191,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_814,1,2.449,0.191,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_815,1,2.449,0.191,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_816,1,2.449,0.191,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_817,1,2.449,0.191,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_818,1,2.449,0.191,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_819,1,2.449,0.191,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_820,1,2.449,0.191,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_821,1,2.449,0.191,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_822,1,2.449,0.191,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_823,1,1.48,1.71,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_824,1,1.373,1.672,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_825,1,1.373,1.672,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_826,1,1.373,1.672,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_827,1,1.373,1.672,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_828,1,1.373,1.672,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_829,1,1.373,1.672,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,124,1,124_830,1,1.693,2.478,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,126,0,126_325,1,1.817,0.722,2017,NA,2016,1,0,NA,NA,NA,NA,2017,1,1,0,NA,NA,NA,NA
FESU,126,0,126_325,1,1.817,0.722,2018,NA,2017,1,0,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,126,0,126_326,1,1.899,0.7,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,126,0,126_327,1,1.812,0.812,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,126,0,126_328,1,2.545,0.87,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,126,0,126_329,1,3.02,1.499,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,126,0,126_330,1,2.796,1.265,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,126,0,126_331,1,2.641,0.823,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,126,0,126_332,1,2.646,1.031,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,126,0,126_333,1,3.036,1.81,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,126,0,126_334,1,3.26,2.038,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,126,0,126_335,1,2.852,2.16,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,126,0,126_336,1,2.884,2.226,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,126,0,126_337,1,2.932,2.235,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,126,0,126_338,1,2.968,2.241,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,126,0,126_339,1,2.622,0.737,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,126,0,126_340,1,2.657,0.835,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,126,0,126_341,1,2.712,0.801,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,126,0,126_342,1,2.658,0.725,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,126,0,126_343,1,2.399,2.409,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,126,0,126_344,1,1.879,2.391,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
FESU,127,1,127_170,1,2.599,1.933,2018,NA,2017,NA,NA,NA,NA,NA,NA,2018,1,1,0,NA,NA,NA,NA
